listing_id,property_name,room_type,latitude,longitude,host_id
33944634,"Centrally Located 2 Bedroom, 1 Bath",Entire home/apt,40.72391,-73.98409,243226371
33944826,Bienvenidos a casa,Private room,40.83588,-73.93978,234956201
33945670,Quaint City Island.Come and enjoy our home,Private room,40.83959,-73.78587,43332874
33945711,Brand New Luxury 2 Bed Condo in East Williamsburg!,Entire home/apt,40.6991,-73.92917,256341094
33947023,"Authentic apartment in the heart of Williamsburg,",Private room,40.71213,-73.951,117476022
33947095,Central Park West Private Room,Private room,40.79179,-73.96623,26910600
33951037,2BR Prime West Village location!,Entire home/apt,40.73198,-74.00526,254472726
33953726,Nice neighborhood and very close to subway,Private room,40.64582,-73.97898,256379094
33954390,Room with GARDEN,Private room,40.69267,-73.94395,29953329
33954574,Luxury High Rise with Private Balcony,Entire home/apt,40.74371,-73.99622,23066402
33955057,Splendid 1 bdrm in West Village NYC,Entire home/apt,40.73286,-74.00463,4189194
33956049,Comfortable Private Room with everything you need!,Private room,40.65438,-73.95181,256403429
33956883,Beautiful Cozy Private Room!,Private room,40.65214,-73.95159,256403429
33957038,A Beautiful Williamsburg Apartment Available Today,Private room,40.71009,-73.95842,252575404
33957835,RM#1-Blue room w/balcony 30 min NYC; all airports,Private room,40.71757,-73.7961,241963980
33959560,"Gorgeous, sunny and cosy Williamsburg 2 bed Apt",Entire home/apt,40.7121,-73.94347,10860700
33959697,Sun-drenched apartment in Washington Heights,Private room,40.84542,-73.93945,8990490
33960097,1890 Townhouse Penthouse Centered S Williamsburg,Entire home/apt,40.71093,-73.95815,44918139
33960800,Sunlight Large Studio in Heart of Harlem,Entire home/apt,40.81431,-73.93994,56338076
33961484,Gorgeous room near Washington Square,Private room,40.72811,-73.99893,15617182
33961505,Gorgeous flat in vibrant Bushwick,Entire home/apt,40.70333,-73.92557,2513294
33961801,211 east 34 st Room 9,Private room,40.65116,-73.94525,255431206
33962313,Room 4 ( 8 by 12),Private room,40.65286,-73.94532,255431206
33962690,Cozy lil Williamsburg walk-up with a resident dog,Private room,40.71331,-73.9627,91183632
33962961,Manhattan Studio with Great Location!,Entire home/apt,40.75563,-73.9691,16881166
33962986,Room 2 ( 10 by 10),Private room,40.6529,-73.94493,255431206
33963079,"Near Brooklyn Museum,  Barclays, Transit, & Banks",Entire home/apt,40.67633,-73.94403,127831150
33963211,Hang The World In Your Memory©   (SLEEPS 1 to 5),Private room,40.83754,-73.85764,233986410
33964014,The Zen Home,Private room,40.76623,-73.91243,15853933
33964102,"Cozy Morningside Park, Next to Columbia University",Entire home/apt,40.80958,-73.95743,58521727
33964812,Luxury FiDi Terrace Apt by Seaport & WTC,Entire home/apt,40.70824,-74.00476,10714783
33964954,Modern Duplex in Artsy Williamsburg,Entire home/apt,40.71975,-73.94613,79246014
33965415,Spacious Bedroom near Prospect Park,Private room,40.65228,-73.95286,256403429
33965894,Doesn't get better than this! Cozy Spacious Room,Private room,40.65235,-73.95347,256403429
33966122,"Relaxing, comfy, and stress-free apartment.",Entire home/apt,40.89039,-73.83186,138962369
33966308,Lovely Brooklyn Bedroom,Private room,40.60456,-74.00117,256479489
33967235,Skyline view 1BR condo with balcony,Entire home/apt,40.70044,-73.93472,8485868
33967503,Private room,Private room,40.69318,-73.83418,10188543
33968500,Comfy bedroom with natural light,Private room,40.70728,-73.90572,119774078
33968977,HUGE Dumbo apartment with private rooftop!,Entire home/apt,40.70315,-73.99424,121193088
33969648,Comfortable and Cozy Home,Private room,40.82715,-73.94667,256502464
33969898,Private room near Columbia University,Private room,40.80337,-73.96511,256504089
33970585,Ingrid’s Columbia Apt,Private room,40.80169,-73.96339,256012654
33970684,Its the Brooklyn way!,Entire home/apt,40.67144,-73.91457,256510832
33970850,SummerWintersGetaway- 8 mins from JFK,Entire home/apt,40.69115,-73.80617,256462453
33971163,Williamsburg Home,Private room,40.71709,-73.96035,70026919
33971428,Sunny and spacious Bushwick haven,Entire home/apt,40.70504,-73.91868,45834595
33971836,Cozy apartment In Manhattan,Shared room,40.76447,-73.99103,253906467
33971900,Bright&staylish room 15min from LaGuardia&20minJFK,Private room,40.73105,-73.85318,253467179
33972459,Luxury New Private Duplex in Manhattan,Entire home/apt,40.85167,-73.92868,49623247
33972460,Wow! Close to all of NYC in Lower East Side,Entire home/apt,40.722,-73.98256,157699374
33972589,Sunny HUGE bedroom,Private room,40.73193,-73.97971,206482566
33973347,Beautiful private bedroom in UES/East Harlem,Private room,40.7929,-73.9391,41348157
33974082,LARGE LUXURIOUS BEDROOM CLOSE TO MANHATTAN,Private room,40.75736,-73.92815,32167398
33974640,BEAUTIFUL PRIVATE ROOM CLOSE TO MANHATTAN,Private room,40.75771,-73.92724,32167398
33974777,SUNNY ROOM,Private room,40.75925,-73.92506,32167398
33975580,McDonald,Private room,40.75606,-73.87787,156850005
33975581,Alphabet City Room,Private room,40.72827,-73.98041,39077228
33980568,COZY PRIVATE ROOM. 5min walk to the L train!,Private room,40.70631,-73.94467,256581747
33980946,Modern large 3Bedrm w Washer/Dryer Next to Subway,Private room,40.80691,-73.94626,62066342
33981416,One bedroom in Chelsea,Private room,40.74483,-73.99649,12321281
33982630,WEST VILLAGE Bohemian flat in neo-Tudor town house,Entire home/apt,40.73367,-74.00497,27636707
33983585,Comfy private room with new interior!,Private room,40.7062,-73.94237,256581747
33984685,High comfort private room! New interior design.,Private room,40.70709,-73.9426,256581747
33984941,Private studio next to Penn,Entire home/apt,40.75129,-73.99538,200282080
33986797,Cozy room in Richmond hill,Private room,40.69927,-73.82643,251768799
33987446,X Light,Shared room,40.82565,-73.91095,184750740
33987509,Private & Cozy Room 1B near Columbia Univ,Private room,40.82289,-73.954,10415675
33987592,Bedroom in Huge and Sunny Williamsburg Apartment!,Private room,40.71194,-73.95428,73233066
33987747,Cozy/Beautiful studio in Times Square. Sleep 2,Entire home/apt,40.76704,-73.98646,102287310
33987847,Gorgeous Rooftop Views / Seconds From Train,Entire home/apt,40.85075,-73.93982,22388757
33987887,Clean Comfortable and Private.,Private room,40.82609,-73.94948,204244117
33988271,"Cute, Convenient Bushwick 1-Bedroom (sleeps 6)",Entire home/apt,40.68773,-73.90589,256634850
33988643,"Cozy, Friendly Apt Share for Young Professionals",Private room,40.66981,-73.95734,253836845
33988756,Single Bedroom with private roof top,Private room,40.71963,-73.94149,7943066
33989177,Large Private Room in Brownstone (4th fl),Private room,40.68171,-73.93346,897871
33989681,"Cozy, Quintessential Brooklyn Carriage House",Entire home/apt,40.68438,-73.98436,235329443
33989972,MONTAUK HEIGHTS,Entire home/apt,40.67562,-73.87763,152503673
33990380,Sonder | Stock Exchange | Ideal 1BR + Kitchen,Entire home/apt,40.70613,-74.01067,219517861
33990485,Sonder | Stock Exchange | Timeless 1BR + Kitchen,Entire home/apt,40.70714,-74.01208,219517861
33990639,Sonder | Stock Exchange | Ideal 1BR + Laundry,Entire home/apt,40.7075,-74.01096,219517861
33990756,Sonder | Stock Exchange | Ideal 1BR + Sofa Bed,Entire home/apt,40.70754,-74.01206,219517861
33991062,Sonder | Stock Exchange | Superior 2BR + Kitchen,Entire home/apt,40.70701,-74.01176,219517861
33992212,2 Bedroom Sunny Apartment Near Prospect Park,Entire home/apt,40.67405,-73.96788,2992287
33992824,Sonder | Stock Exchange | Superior 1BR + Laundry,Entire home/apt,40.70631,-74.01225,219517861
33992942,"Beautiful, Furnished 1 Bedroom on Upper West Side",Entire home/apt,40.77341,-73.9812,24525241
33993225,Private small room in 3 bdr apt - East Village,Private room,40.72613,-73.98447,33214549
33993343,Unique peaceful apart smartly located in Astoria,Entire home/apt,40.77698,-73.93389,156286838
33993547,Small Private Room  in 3 bdr apt - East Village,Private room,40.7267,-73.98316,33214549
33993628,Blogger's apartment (w/ a ring light!) in Brooklyn,Entire home/apt,40.69037,-73.94542,189165590
33994465,Penthouse with huge deck and city views,Entire home/apt,40.73473,-73.95207,106418986
33994677,Elegant Villa in the Heart of Manhattan!,Entire home/apt,40.7431,-73.98137,221213143
33994694,"Manhattan 2BR W/ Garden, Laundry,  Near Subway",Entire home/apt,40.83611,-73.94162,15757322
33994896,Lower East side/Soho/Chinatown room fits 3 people,Private room,40.71958,-73.9905,71400423
33994927,"Stylish Large 2 Bedroom, Perfect Location",Entire home/apt,40.74818,-73.98247,256680416
33995462,"Bronx, Little Italy, Arthur Ave, Fordham, Yanks.",Shared room,40.85398,-73.88737,256683560
33995466,A Perfect Studio,Entire home/apt,40.72114,-73.96307,3940207
33995614,Lovely LES/SOHO/Chinatown room can fit 3 people!,Private room,40.72139,-73.9896,71400423
33995646,Walk to Columbia University,Entire home/apt,40.80237,-73.96695,67651553
33995764,Private Master Suite.,Private room,40.8353,-73.85751,5547103
33995769,Entire studio First Floor Walk to all,Entire home/apt,40.72222,-73.98221,230192818
33996094,Astoria Prime- 5 Min to LaGuardia/20 Min to NYC!,Entire home/apt,40.7733,-73.90569,60737457
33996358,Paper moon private room. Best Bushwick location!,Private room,40.69923,-73.93089,11297371
33996362,Cozy Bedroom in a New York EDITION Apartment,Private room,40.86517,-73.92995,43502871
33996365,Queen Bedroom in Modern Manhattan Apartment,Private room,40.73431,-73.98167,219717193
33996948,Lovely Hudson Yards Stonehouse near Penn Station,Entire home/apt,40.75034,-73.99059,256697785
33997927,Private Room in Queens NYC,Private room,40.69345,-73.86674,679431
33998142,Sonder | Wall Street | Superior 3BR + Rooftop,Private room,40.70597,-74.01248,219517861
33998269,Sonder | Stock Exchange | Superior 2BR + Sofa Bed,Entire home/apt,40.707,-74.01208,219517861
33998274,Affordable Studio Close to All the Action,Entire home/apt,40.74694,-74.0013,256710914
33998291,Sonder | Wall Street | Superior 1BR + Rooftop,Private room,40.70756,-74.01107,219517861
33998396,3000 sq ft daylight photo studio,Entire home/apt,40.7506,-74.00388,3750764
33999088,KingSize Dream Room,Private room,40.6771,-73.98414,256718904
33999377,CLEAN & SPACIOUS ROOM  CLOSE TO MANHATTAN,Private room,40.75759,-73.92677,32167398
33999874,BRIGHT ROOM CLOSE TO MIDTOWN MANHATTAN,Private room,40.75894,-73.92864,32167398
34000977,Ocean-themed Studio Minutes from the Beach!,Entire home/apt,40.62635,-73.9725,8756834
34002121,Pat's place (shared female only).,Private room,40.77125,-73.7809,256743247
34008808,"Open Midtown 2BR w/ Doorman, Gym, 5 min walk to Subway, by Blueground",Entire home/apt,40.74546,-73.98679,107434423
34009172,Charming NoMad Studio w/ Gym + Doorman by Blueground,Entire home/apt,40.74403,-73.98701,107434423
34009196,"Gramercy Park 1BR w/ Great Views, Gym, W/D, near the subway by Blueground",Entire home/apt,40.7385,-73.982,107434423
34009215,"Stately Gramercy Park 1BR w/ WD, Gym, Doorman, near Subway by Blueground",Entire home/apt,40.73905,-73.98225,107434423
34010131,Brand New & Beautiful. 1 min toTrain /15Min to JFK,Entire home/apt,40.67775,-73.8601,22543458
34011627,Library Suite with Antique Touches - mid-Bushwick,Private room,40.70373,-73.92723,4982496
34013027,Lower East/Little Italy 5BR Loft! Prime Downtown!,Entire home/apt,40.71692,-73.9947,256521664
34013205,cozy private studio in greenpoint..,Entire home/apt,40.72602,-73.95848,25346924
34013223,ARTIST ABODE CLOSE TO APOLLO AND SCHOMBURG CENTRE,Private room,40.81597,-73.94114,256817214
34013463,Beautiful Brooklyn Brownstone,Entire home/apt,40.66913,-73.94028,15734998
34014027,Spacious Light-Filled Room in Williamsburg Loft,Private room,40.71777,-73.94874,23003756
34014432,"Cozy , clean and comfortable",Private room,40.76398,-73.91409,125755479
34014834,"Beautiful colonial near Belmont Race 
Tract",Entire home/apt,40.69955,-73.72247,256505094
34014939,Two floor apartment near Central Park,Entire home/apt,40.78684,-73.96912,82746113
34015098,Entire Gorgeous Greenpoint Duplex,Entire home/apt,40.7342,-73.95707,38217925
34015258,E & J private stay.,Private room,40.7007,-73.93401,155961583
34016163,PRIVATE HOUSE VERY CLOSE TO SUBWAY LINE,Entire home/apt,40.8716,-73.89177,256836581
34016570,== TRAVELHOLIC Rooms (Modern Decor / Clean) ==,Private room,40.82361,-73.94599,109402182
34016888,3BR Times Square Loft ! Heart of City!,Entire home/apt,40.75364,-73.99291,255539744
34017043,Sonder | Stock Exchange | Superior 2BR + Laundry,Entire home/apt,40.70776,-74.01169,219517861
34017119,Sonder | Stock Exchange | Dreamy Studio + Kitchen,Entire home/apt,40.70735,-74.01221,219517861
34017464,Amazing 2 bedroom apt . Recently renovated.,Entire home/apt,40.59609,-73.97486,6752504
34017530,*** HEART OF MANHATTAN (Herald Square) ***,Private room,40.74944,-73.98338,150879430
34017965,BRIGHT SUNNY ONE BEDROOM APT WITH TERRACE,Entire home/apt,40.59725,-73.97684,49101398
34018291,Laid Back Williamsburg Apartment,Private room,40.7128,-73.9396,256857295
34019440,Beautiful&Clean 1 KING BDR apt in Chelsea LONGTERM,Entire home/apt,40.74073,-73.99884,234227365
34019712,"Homey, Friendly Apt Share Next To Subway",Private room,40.66977,-73.95725,253836845
34019889,"East Village 1BR - Sleek, Modern, Urban Oasis!",Entire home/apt,40.72625,-73.98625,70011812
34019915,"Homey, Friendly Apt Share Next to Subway",Private room,40.67155,-73.95854,253836845
34020020,"Charming, quiet and lovely Brooklyn Heights Studio",Entire home/apt,40.69094,-73.99293,14950774
34020036,Prime Gramercy! **12 months lease!,Entire home/apt,40.73859,-73.98218,1146958
34020040,"Homey, Friendly Apt Share Next To Subway",Private room,40.67058,-73.9573,253836845
34020097,Cozy Room in Classic Crown Heights,Private room,40.67052,-73.95612,98978751
34020964,Newly Renovated Multimedia Studio,Entire home/apt,40.66038,-73.88761,256487516
34021170,HUGE Room. Lower East Side! Perfect location!,Private room,40.7208,-73.98959,4613096
34022109,Modern Studio in Washington Heights!,Entire home/apt,40.84221,-73.93705,26973868
34022186,Beautiful Room in Chic Area!,Private room,40.71833,-73.98936,181092484
34022664,Couch surfing at the sanctuary,Shared room,40.63964,-73.94362,218883687
34022740,Safari in Brooklyn!,Private room,40.65799,-73.91595,256899020
34023411,2 beautiful bedroom apt .with 2 main subway line,Entire home/apt,40.60121,-73.97515,6752504
34023558,1 BR apartment in gut renovated historic building,Entire home/apt,40.64722,-73.9736,88602231
34023619,Entire Apartment With Space For Two,Entire home/apt,40.77362,-73.94886,84118689
34024785,Beautiful Bright Private Room!,Private room,40.71923,-73.98582,181092484
34025113,Large soho apt,Entire home/apt,40.72611,-74.00337,28823649
34029489,Private Bedroom in Amazing Location! Times Square!,Private room,40.75662,-73.99333,256496159
34029837,Amazing Times Square Location! Private BR in Loft!,Private room,40.7574,-73.99395,256496159
34032088,Private room- Astoria Modern,Private room,40.75807,-73.92632,347045
34032175,"Renovated 2BR in trendy Williamsburg, Brooklyn",Entire home/apt,40.71446,-73.96229,152850919
34032390,Crash pad #2,Private room,40.66739,-73.87379,156505456
34033950,Dramatic quiet light filled 18' high E village apt,Entire home/apt,40.72388,-73.97902,256981777
34034553,Beautiful little apartment on the Upper East Side,Entire home/apt,40.77507,-73.94785,256987188
34035431,"Private Room by Emmons, beaches. B, Q trains.",Private room,40.58438,-73.95564,177031514
34035571,Beautiful Place in the Heart of Williamsburg,Private room,40.71191,-73.95598,457147
34035610,Private Room in a Beautiful Ridgewood Apartment,Private room,40.7066,-73.91392,128605205
34035902,Luxury Hudson yards apartment on the High line,Entire home/apt,40.75321,-74.00238,224879685
34036011,Charming East Village Penthouse Studio Apartment,Entire home/apt,40.72935,-73.9826,43885531
34036047,Harlem Time Capsule,Entire home/apt,40.80483,-73.95553,256998898
34036136,Excellent chill spot in gowanus,Private room,40.67709,-73.98494,46595898
